
(base) PS C:\Users\iab5dy\Probe-Station-Control\Hotplate_Control_Robot\python_interface> python.exe .\Hotplate_Robot_Temp_Calibration.py
Building Temperature Calibration...
Opening port to robot...
Building dataframe...
Setting logfile location...
Logging to: 2021.05.19_Hotplate_Temp_Calibration_Log.csv
Starting Hotplate Robot Temp Calibration.
Current Position:       165
Logging to file:        2021.05.19_Hotplate_Temp_Calibration_Log.csv

{'timestamp': datetime.datetime(2021, 5, 19, 17, 0, 56, 237297), 'last_move': None, 'position': 165, 'temp': 24.41}
{'timestamp': datetime.datetime(2021, 5, 19, 17, 1, 6, 464036), 'last_move': None, 'position': 165, 'temp': 24.29}
{'timestamp': datetime.datetime(2021, 5, 19, 17, 1, 16, 676320), 'last_move': None, 'position': 165, 'temp': 24.38}
{'timestamp': datetime.datetime(2021, 5, 19, 17, 1, 26, 883204), 'last_move': None, 'position': 165, 'temp': 24.47}
{'timestamp': datetime.datetime(2021, 5, 19, 17, 1, 37, 101216), 'last_move': None, 'position': 165, 'temp': 24.41}
{'timestamp': datetime.datetime(2021, 5, 19, 17, 1, 47, 315038), 'last_move': None, 'position': 165, 'temp': 24.35}
{'timestamp': datetime.datetime(2021, 5, 19, 17, 1, 57, 523472), 'last_move': None, 'position': 165, 'temp': 24.47}
{'timestamp': datetime.datetime(2021, 5, 19, 17, 2, 7, 734770), 'last_move': None, 'position': 165, 'temp': 24.38}
{'timestamp': datetime.datetime(2021, 5, 19, 17, 2, 17, 953644), 'last_move': None, 'position': 165, 'temp': 24.42}
{'timestamp': datetime.datetime(2021, 5, 19, 17, 2, 28, 166951), 'last_move': None, 'position': 165, 'temp': 24.38}
{'timestamp': datetime.datetime(2021, 5, 19, 17, 2, 38, 374069), 'last_move': None, 'position': 165, 'temp': 24.44}
{'timestamp': datetime.datetime(2021, 5, 19, 17, 2, 48, 584319), 'last_move': None, 'position': 165, 'temp': 24.34}
{'timestamp': datetime.datetime(2021, 5, 19, 17, 2, 58, 708216), 'last_move': None, 'position': 165, 'temp': 24.36}
{'timestamp': datetime.datetime(2021, 5, 19, 17, 3, 8, 917405), 'last_move': None, 'position': 165, 'temp': 24.42}
{'timestamp': datetime.datetime(2021, 5, 19, 17, 3, 19, 131708), 'last_move': None, 'position': 165, 'temp': 24.34}
{'timestamp': datetime.datetime(2021, 5, 19, 17, 3, 29, 344294), 'last_move': None, 'position': 165, 'temp': 24.35}
{'timestamp': datetime.datetime(2021, 5, 19, 17, 3, 39, 565579), 'last_move': None, 'position': 165, 'temp': 24.38}
{'timestamp': datetime.datetime(2021, 5, 19, 17, 3, 49, 780706), 'last_move': None, 'position': 165, 'temp': 24.41}
{'timestamp': datetime.datetime(2021, 5, 19, 17, 3, 59, 989734), 'last_move': None, 'position': 165, 'temp': 24.34}
{'timestamp': datetime.datetime(2021, 5, 19, 17, 4, 10, 219881), 'last_move': None, 'position': 165, 'temp': 24.4}
{'timestamp': datetime.datetime(2021, 5, 19, 17, 4, 20, 414746), 'last_move': None, 'position': 165, 'temp': 24.38}
{'timestamp': datetime.datetime(2021, 5, 19, 17, 4, 30, 626044), 'last_move': None, 'position': 165, 'temp': 24.41}
{'timestamp': datetime.datetime(2021, 5, 19, 17, 4, 40, 838448), 'last_move': None, 'position': 165, 'temp': 24.33}
{'timestamp': datetime.datetime(2021, 5, 19, 17, 4, 51, 52782), 'last_move': None, 'position': 165, 'temp': 24.35}
{'timestamp': datetime.datetime(2021, 5, 19, 17, 5, 1, 275101), 'last_move': None, 'position': 165, 'temp': 24.29}
{'timestamp': datetime.datetime(2021, 5, 19, 17, 5, 11, 484208), 'last_move': None, 'position': 165, 'temp': 24.38}
{'timestamp': datetime.datetime(2021, 5, 19, 17, 5, 21, 688495), 'last_move': None, 'position': 165, 'temp': 24.41}
{'timestamp': datetime.datetime(2021, 5, 19, 17, 5, 31, 902517), 'last_move': None, 'position': 165, 'temp': 24.45}
{'timestamp': datetime.datetime(2021, 5, 19, 17, 5, 42, 115463), 'last_move': None, 'position': 165, 'temp': 24.42}
{'timestamp': datetime.datetime(2021, 5, 19, 17, 5, 52, 341773), 'last_move': None, 'position': 165, 'temp': 24.45}
{'timestamp': datetime.datetime(2021, 5, 19, 17, 6, 2, 547883), 'last_move': None, 'position': 165, 'temp': 24.48}
{'timestamp': datetime.datetime(2021, 5, 19, 17, 6, 12, 765734), 'last_move': None, 'position': 165, 'temp': 24.4}
{'timestamp': datetime.datetime(2021, 5, 19, 17, 6, 22, 977052), 'last_move': None, 'position': 165, 'temp': 24.38}
{'timestamp': datetime.datetime(2021, 5, 19, 17, 6, 33, 180457), 'last_move': None, 'position': 165, 'temp': 24.44}
{'timestamp': datetime.datetime(2021, 5, 19, 17, 6, 43, 294999), 'last_move': None, 'position': 165, 'temp': 24.34}
{'timestamp': datetime.datetime(2021, 5, 19, 17, 6, 53, 509288), 'last_move': None, 'position': 165, 'temp': 24.45}
{'timestamp': datetime.datetime(2021, 5, 19, 17, 7, 3, 733240), 'last_move': None, 'position': 165, 'temp': 24.41}
{'timestamp': datetime.datetime(2021, 5, 19, 17, 7, 13, 934839), 'last_move': None, 'position': 165, 'temp': 24.41}
{'timestamp': datetime.datetime(2021, 5, 19, 17, 7, 24, 52055), 'last_move': None, 'position': 165, 'temp': 24.4}
{'timestamp': datetime.datetime(2021, 5, 19, 17, 7, 34, 264307), 'last_move': None, 'position': 165, 'temp': 24.42}
{'timestamp': datetime.datetime(2021, 5, 19, 17, 7, 44, 475538), 'last_move': None, 'position': 165, 'temp': 24.41}
{'timestamp': datetime.datetime(2021, 5, 19, 17, 7, 54, 698834), 'last_move': None, 'position': 165, 'temp': 24.41}
{'timestamp': datetime.datetime(2021, 5, 19, 17, 8, 4, 911946), 'last_move': None, 'position': 165, 'temp': 24.38}
{'timestamp': datetime.datetime(2021, 5, 19, 17, 8, 15, 117896), 'last_move': None, 'position': 165, 'temp': 24.42}
{'timestamp': datetime.datetime(2021, 5, 19, 17, 8, 25, 324433), 'last_move': None, 'position': 165, 'temp': 24.38}
{'timestamp': datetime.datetime(2021, 5, 19, 17, 8, 35, 441564), 'last_move': None, 'position': 165, 'temp': 24.38}
{'timestamp': datetime.datetime(2021, 5, 19, 17, 8, 45, 558554), 'last_move': None, 'position': 165, 'temp': 24.38}
{'timestamp': datetime.datetime(2021, 5, 19, 17, 8, 55, 771799), 'last_move': None, 'position': 165, 'temp': 24.41}
{'timestamp': datetime.datetime(2021, 5, 19, 17, 9, 5, 988418), 'last_move': None, 'position': 165, 'temp': 24.35}
{'timestamp': datetime.datetime(2021, 5, 19, 17, 9, 16, 202666), 'last_move': None, 'position': 165, 'temp': 24.47}
{'timestamp': datetime.datetime(2021, 5, 19, 17, 9, 26, 421688), 'last_move': None, 'position': 165, 'temp': 24.41}
{'timestamp': datetime.datetime(2021, 5, 19, 17, 9, 36, 630457), 'last_move': None, 'position': 165, 'temp': 24.41}
{'timestamp': datetime.datetime(2021, 5, 19, 17, 9, 46, 843840), 'last_move': None, 'position': 165, 'temp': 24.33}
{'timestamp': datetime.datetime(2021, 5, 19, 17, 9, 57, 63147), 'last_move': None, 'position': 165, 'temp': 24.4}
{'timestamp': datetime.datetime(2021, 5, 19, 17, 10, 7, 276862), 'last_move': None, 'position': 165, 'temp': 24.33}
{'timestamp': datetime.datetime(2021, 5, 19, 17, 10, 17, 489046), 'last_move': None, 'position': 165, 'temp': 24.34}
{'timestamp': datetime.datetime(2021, 5, 19, 17, 10, 27, 696974), 'last_move': None, 'position': 165, 'temp': 24.41}
{'timestamp': datetime.datetime(2021, 5, 19, 17, 10, 37, 909260), 'last_move': None, 'position': 165, 'temp': 24.41}
{'timestamp': datetime.datetime(2021, 5, 19, 17, 10, 48, 132390), 'last_move': None, 'position': 165, 'temp': 24.36}
{'timestamp': datetime.datetime(2021, 5, 19, 17, 10, 58, 330747), 'last_move': None, 'position': 165, 'temp': 24.4}
{'timestamp': datetime.datetime(2021, 5, 19, 17, 11, 8, 452393), 'last_move': None, 'position': 165, 'temp': 24.38}
{'timestamp': datetime.datetime(2021, 5, 19, 17, 11, 18, 659734), 'last_move': None, 'position': 165, 'temp': 24.38}
{'timestamp': datetime.datetime(2021, 5, 19, 17, 11, 28, 884932), 'last_move': None, 'position': 165, 'temp': 24.36}
{'timestamp': datetime.datetime(2021, 5, 19, 17, 11, 39, 86076), 'last_move': None, 'position': 165, 'temp': 24.41}
{'timestamp': datetime.datetime(2021, 5, 19, 17, 11, 49, 307575), 'last_move': None, 'position': 165, 'temp': 24.41}
{'timestamp': datetime.datetime(2021, 5, 19, 17, 11, 59, 514101), 'last_move': None, 'position': 165, 'temp': 24.38}
{'timestamp': datetime.datetime(2021, 5, 19, 17, 12, 9, 736794), 'last_move': None, 'position': 165, 'temp': 24.41}
{'timestamp': datetime.datetime(2021, 5, 19, 17, 12, 19, 951335), 'last_move': None, 'position': 165, 'temp': 24.38}
{'timestamp': datetime.datetime(2021, 5, 19, 17, 12, 30, 164279), 'last_move': None, 'position': 165, 'temp': 24.27}
