timestamp,last_move,position,temp
2021-05-25 13:52:12.108111,,71,316.64
2021-05-25 13:52:22.286769,,71,316.72
2021-05-25 13:52:32.418145,,71,316.84
2021-05-25 13:52:42.625240,,71,316.98
2021-05-25 13:52:52.836562,,71,317.02
2021-05-25 13:53:03.047144,,71,317.08
2021-05-25 13:53:13.270684,,71,317.02
2021-05-25 13:53:23.470758,,71,317.03
2021-05-25 13:53:33.691853,,71,317.02
2021-05-25 13:53:43.898876,,71,317.05
2021-05-25 13:53:54.110781,,71,317.1
2021-05-25 13:54:04.327714,,71,317.25
2021-05-25 13:54:14.537215,,71,317.32
2021-05-25 13:54:24.759232,,71,317.21
2021-05-25 13:54:34.978396,,71,317.39
2021-05-25 13:54:45.181179,,71,317.51
2021-05-25 13:54:55.400683,,71,317.45
2021-05-25 13:55:05.608365,,71,317.57
2021-05-25 13:55:15.830296,,71,317.65
2021-05-25 13:55:26.041244,,71,317.63
2021-05-25 13:55:36.249044,,71,317.69
2021-05-25 13:55:46.466910,,71,317.71
2021-05-25 13:55:56.684711,,71,317.9
2021-05-25 13:56:06.889144,,71,317.77
2021-05-25 13:56:17.110657,,71,317.7
2021-05-25 13:56:27.323882,,71,317.91
2021-05-25 13:56:37.532851,,71,318.02
2021-05-25 13:56:47.745917,,71,318.17
2021-05-25 13:56:57.951948,,71,318.09
2021-05-25 13:57:08.178335,,71,318.23
2021-05-25 13:57:18.381020,,71,318.13
2021-05-25 13:57:28.597651,,71,318.04
2021-05-25 13:57:38.804350,,71,318.09
2021-05-25 13:57:49.025850,,71,318.08
2021-05-25 13:57:59.235728,,71,318.13
2021-05-25 13:58:09.456639,,71,318.23
2021-05-25 13:58:19.672372,,71,318.23
2021-05-25 13:58:29.884761,,71,318.31
2021-05-25 13:58:40.094994,,71,318.34
2021-05-25 13:58:50.303920,,71,318.41
2021-05-25 13:59:00.520414,,71,318.39
2021-05-25 13:59:10.726957,,71,318.48
2021-05-25 13:59:20.951038,,71,318.47
2021-05-25 13:59:31.164861,,71,318.52
2021-05-25 13:59:41.365601,,71,318.52
2021-05-25 13:59:51.592847,,71,318.52
2021-05-25 14:00:01.782663,,71,318.43
2021-05-25 14:00:11.907376,,71,318.56
2021-05-25 14:00:22.132066,,71,318.59
2021-05-25 14:00:32.332131,,71,318.64
2021-05-25 14:00:42.553085,,71,318.68
2021-05-25 14:00:52.766711,,71,318.69
2021-05-25 14:01:02.973825,,71,318.66
2021-05-25 14:01:13.186751,,71,318.59
2021-05-25 14:01:23.409196,,71,318.73
2021-05-25 14:01:33.617540,,71,318.66
2021-05-25 14:01:43.838903,,71,318.76
2021-05-25 14:01:54.040985,,71,318.8
2021-05-25 14:02:04.251930,,71,318.8
2021-05-25 14:02:14.469767,,71,318.95
2021-05-25 14:02:24.690605,,71,318.91
2021-05-25 14:02:34.891185,,71,319.03
2021-05-25 14:02:45.118243,,71,318.91
2021-05-25 14:02:55.326818,,71,319.05
2021-05-25 14:03:05.539373,,71,319.05
2021-05-25 14:03:15.746071,,71,319.1
2021-05-25 14:03:25.962037,,71,319.15
2021-05-25 14:03:36.178571,,71,319.21
2021-05-25 14:03:46.387523,,71,319.2
2021-05-25 14:03:56.613293,,71,319.29
2021-05-25 14:04:06.816343,,71,319.29
2021-05-25 14:04:17.039064,,71,319.45
2021-05-25 14:04:27.244332,,71,319.41
2021-05-25 14:04:37.456502,,71,319.37
2021-05-25 14:04:47.678162,,71,319.34
2021-05-25 14:04:57.885505,,71,319.41
2021-05-25 14:05:08.104692,,71,319.55
2021-05-25 14:05:18.319164,,71,319.52
2021-05-25 14:05:28.519993,,71,319.62
2021-05-25 14:05:38.743380,,71,319.71
2021-05-25 14:05:48.937940,,71,319.69
2021-05-25 14:05:59.064971,,71,319.73
2021-05-25 14:06:09.275145,,71,319.75
2021-05-25 14:06:19.488840,,71,319.76
2021-05-25 14:06:29.705134,,71,319.95
2021-05-25 14:06:39.925386,,71,319.97
2021-05-25 14:06:50.137608,,71,320.17
2021-05-25 14:07:00.346363,,71,320.11
2021-05-25 14:07:10.567336,,71,320.11
2021-05-25 14:07:20.765481,,71,320.06
2021-05-25 14:07:30.988474,,71,320.08
2021-05-25 14:07:41.198729,,71,320.13
2021-05-25 14:07:51.417723,,71,320.27
2021-05-25 14:08:01.630778,,71,320.2
2021-05-25 14:08:11.834157,,71,320.23
2021-05-25 14:08:22.055976,,71,320.13
2021-05-25 14:08:32.264571,,71,320.21
2021-05-25 14:08:42.474884,,71,320.26
2021-05-25 14:08:52.691793,,71,320.15
2021-05-25 14:09:02.905302,,71,320.19
2021-05-25 14:09:13.112141,,71,320.06
2021-05-25 14:09:23.338301,,71,320.23
2021-05-25 14:09:33.549516,,71,320.19
2021-05-25 14:09:43.766529,,71,320.19
2021-05-25 14:09:53.970797,,71,320.19
2021-05-25 14:10:04.181254,,71,320.33
2021-05-25 14:10:14.406367,,71,320.33
2021-05-25 14:10:24.610537,,71,320.29
2021-05-25 14:10:34.826513,,71,320.02
2021-05-25 14:10:45.035557,,71,320.1
2021-05-25 14:10:55.256317,,71,320.1
2021-05-25 14:11:05.466890,,71,320.2
2021-05-25 14:11:15.675996,,71,320.16
2021-05-25 14:11:25.890871,,71,320.15
2021-05-25 14:11:36.107777,,71,320.24
2021-05-25 14:11:46.322177,,71,320.05
2021-05-25 14:11:56.540215,,71,320.19
2021-05-25 14:12:06.750162,,71,320.13
2021-05-25 14:12:16.959840,,71,320.02
2021-05-25 14:12:27.180792,,71,320.15
2021-05-25 14:12:37.388813,,71,320.15
