timestamp,last_move,position,temp
2021-05-25 12:19:58.077856,,126,111.89
2021-05-25 12:20:08.284569,,126,111.92
2021-05-25 12:20:18.499175,,126,111.96
2021-05-25 12:20:28.711942,,126,112.03
2021-05-25 12:20:38.913852,,126,111.96
2021-05-25 12:20:49.126254,,126,112.14
2021-05-25 12:20:59.340711,,126,111.98
2021-05-25 12:21:09.558084,,126,112.17
2021-05-25 12:21:19.766037,,126,112.13
2021-05-25 12:21:29.985595,,126,112.23
2021-05-25 12:21:40.202010,,126,112.17
2021-05-25 12:21:50.411703,,126,112.27
2021-05-25 12:22:00.614492,,126,112.28
2021-05-25 12:22:10.743314,,126,112.16
2021-05-25 12:22:20.956797,,126,112.17
2021-05-25 12:22:31.166932,,126,112.24
2021-05-25 12:22:41.385248,,126,112.2
2021-05-25 12:22:51.587834,,126,112.24
2021-05-25 12:23:01.806854,,126,112.34
2021-05-25 12:23:12.026455,,126,112.24
2021-05-25 12:23:22.239490,,126,112.27
2021-05-25 12:23:32.452075,,126,112.3
2021-05-25 12:23:42.662919,,126,112.33
2021-05-25 12:23:52.872340,,126,112.28
2021-05-25 12:24:03.090693,,126,112.4
2021-05-25 12:24:13.307672,,126,112.42
2021-05-25 12:24:23.508128,,126,112.47
2021-05-25 12:24:33.725548,,126,112.4
2021-05-25 12:24:43.948357,,126,112.51
2021-05-25 12:24:54.152222,,126,112.47
2021-05-25 12:25:04.362595,,126,112.53
2021-05-25 12:25:14.583454,,126,112.44
2021-05-25 12:25:24.800099,,126,112.52
2021-05-25 12:25:35.006248,,126,112.59
2021-05-25 12:25:45.221436,,126,112.52
2021-05-25 12:25:55.431366,,126,112.56
2021-05-25 12:26:05.649547,,126,112.51
2021-05-25 12:26:15.870127,,126,112.6
2021-05-25 12:26:26.082705,,126,112.49
2021-05-25 12:26:36.295922,,126,112.54
2021-05-25 12:26:46.507288,,126,112.54
2021-05-25 12:26:56.717349,,126,112.55
2021-05-25 12:27:06.924328,,126,112.63
2021-05-25 12:27:17.150028,,126,112.66
2021-05-25 12:27:27.351306,,126,112.63
2021-05-25 12:27:37.569776,,126,112.61
2021-05-25 12:27:47.784154,,126,112.66
2021-05-25 12:27:57.994983,,126,112.65
2021-05-25 12:28:08.218948,,126,112.63
2021-05-25 12:28:18.421818,,126,112.7
2021-05-25 12:28:28.637973,,126,112.68
2021-05-25 12:28:38.857602,,126,112.77
2021-05-25 12:28:49.062062,,126,112.79
2021-05-25 12:28:59.278936,,126,112.88
2021-05-25 12:29:09.494777,,126,112.8
2021-05-25 12:29:19.703222,,126,112.88
2021-05-25 12:29:29.920485,,126,112.86
2021-05-25 12:29:40.127389,,126,112.93
2021-05-25 12:29:50.339097,,126,112.85
2021-05-25 12:30:00.552295,,126,112.95
2021-05-25 12:30:10.769399,,126,112.88
2021-05-25 12:30:20.992987,,126,112.98
2021-05-25 12:30:31.197552,,126,112.95
2021-05-25 12:30:41.416346,,126,113.0
2021-05-25 12:30:51.626760,,126,113.06
2021-05-25 12:31:01.833715,,126,112.99
2021-05-25 12:31:12.056572,,126,112.98
2021-05-25 12:31:22.271154,,126,112.98
2021-05-25 12:31:32.479287,,126,113.05
2021-05-25 12:31:42.692878,,126,113.04
2021-05-25 12:31:52.902988,,126,112.97
2021-05-25 12:32:03.126090,,126,113.0
2021-05-25 12:32:13.335792,,126,113.04
2021-05-25 12:32:23.539674,,126,113.07
2021-05-25 12:32:33.767206,,126,113.17
2021-05-25 12:32:43.981170,,126,113.13
2021-05-25 12:32:54.184630,,126,113.18
2021-05-25 12:33:04.408084,,126,113.09
2021-05-25 12:33:14.620788,,126,113.13
2021-05-25 12:33:24.834065,,126,113.18
2021-05-25 12:33:35.041861,,126,113.13
2021-05-25 12:33:45.263154,,126,113.05
2021-05-25 12:33:55.463818,,126,113.13
2021-05-25 12:34:05.689183,,126,113.2
2021-05-25 12:34:15.888533,,126,113.13
2021-05-25 12:34:26.101653,,126,113.18
2021-05-25 12:34:36.318912,,126,113.24
2021-05-25 12:34:46.538520,,126,113.29
2021-05-25 12:34:56.753879,,126,113.27
2021-05-25 12:35:06.962242,,126,113.31
2021-05-25 12:35:17.171930,,126,113.46
2021-05-25 12:35:27.396150,,126,113.29
2021-05-25 12:35:37.604280,,126,113.41
2021-05-25 12:35:47.809423,,126,113.44
2021-05-25 12:35:58.023971,,126,113.22
2021-05-25 12:36:08.245645,,126,113.29
2021-05-25 12:36:18.459509,,126,113.38
2021-05-25 12:36:28.669480,,126,113.31
2021-05-25 12:36:38.878218,,126,113.37
2021-05-25 12:36:49.095996,,126,113.4
2021-05-25 12:36:59.310236,,126,113.38
2021-05-25 12:37:09.516208,,126,113.32
2021-05-25 12:37:19.740533,,126,113.35
2021-05-25 12:37:29.955426,,126,113.46
2021-05-25 12:37:40.170873,,126,113.45
2021-05-25 12:37:50.380661,,126,113.44
2021-05-25 12:38:00.588929,,126,113.51
2021-05-25 12:38:10.806783,,126,113.52
2021-05-25 12:38:21.012219,,126,113.58
