timestamp,last_move,position,temp
2021-05-25 13:10:48.844630,,98,211.41
2021-05-25 13:10:58.966439,,98,211.34
2021-05-25 13:11:09.188113,,98,211.58
2021-05-25 13:11:19.396313,,98,211.29
2021-05-25 13:11:29.606026,,98,211.3
2021-05-25 13:11:39.817336,,98,211.27
2021-05-25 13:11:50.037494,,98,211.27
2021-05-25 13:12:00.242441,,98,211.24
2021-05-25 13:12:10.465240,,98,211.38
2021-05-25 13:12:20.672564,,98,211.41
2021-05-25 13:12:30.890265,,98,211.57
2021-05-25 13:12:41.096444,,98,211.49
2021-05-25 13:12:51.320824,,98,211.55
2021-05-25 13:13:01.529422,,98,211.7
2021-05-25 13:13:11.744699,,98,211.71
2021-05-25 13:13:21.961348,,98,211.79
2021-05-25 13:13:32.163253,,98,211.79
2021-05-25 13:13:42.377679,,98,211.79
2021-05-25 13:13:52.587782,,98,211.73
2021-05-25 13:14:02.815544,,98,211.69
2021-05-25 13:14:13.022286,,98,211.66
2021-05-25 13:14:23.239685,,98,211.69
2021-05-25 13:14:33.444295,,98,211.74
2021-05-25 13:14:43.659839,,98,211.7
2021-05-25 13:14:53.882873,,98,211.68
2021-05-25 13:15:04.092517,,98,211.8
2021-05-25 13:15:14.293409,,98,211.73
2021-05-25 13:15:24.411591,,98,211.77
2021-05-25 13:15:34.624860,,98,211.86
2021-05-25 13:15:44.842015,,98,211.86
2021-05-25 13:15:55.057846,,98,211.93
2021-05-25 13:16:05.270571,,98,211.99
2021-05-25 13:16:15.477905,,98,211.99
2021-05-25 13:16:25.690618,,98,212.12
2021-05-25 13:16:35.910810,,98,212.01
2021-05-25 13:16:46.121408,,98,212.01
2021-05-25 13:16:56.332356,,98,212.03
2021-05-25 13:17:06.545416,,98,212.03
2021-05-25 13:17:16.766489,,98,212.12
2021-05-25 13:17:26.981243,,98,212.04
2021-05-25 13:17:37.188847,,98,212.12
2021-05-25 13:17:47.404993,,98,212.08
2021-05-25 13:17:57.616787,,98,212.09
2021-05-25 13:18:07.835858,,98,212.1
2021-05-25 13:18:18.046930,,98,212.08
2021-05-25 13:18:28.254244,,98,212.05
2021-05-25 13:18:38.471594,,98,212.13
2021-05-25 13:18:48.676879,,98,212.13
2021-05-25 13:18:58.899977,,98,212.3
2021-05-25 13:19:09.112495,,98,212.27
2021-05-25 13:19:19.330502,,98,212.27
2021-05-25 13:19:29.531870,,98,212.25
2021-05-25 13:19:39.753873,,98,212.38
2021-05-25 13:19:49.962745,,98,212.3
2021-05-25 13:20:00.166654,,98,212.3
2021-05-25 13:20:10.287729,,98,212.2
2021-05-25 13:20:20.510452,,98,212.16
2021-05-25 13:20:30.724976,,98,212.29
2021-05-25 13:20:40.930969,,98,212.21
2021-05-25 13:20:51.147382,,98,212.31
2021-05-25 13:21:01.361490,,98,212.34
2021-05-25 13:21:11.566223,,98,212.41
2021-05-25 13:21:21.788166,,98,212.41
2021-05-25 13:21:31.997027,,98,212.52
2021-05-25 13:21:42.217375,,98,212.59
2021-05-25 13:21:52.411236,,98,212.51
2021-05-25 13:22:02.533273,,98,212.56
2021-05-25 13:22:12.755828,,98,212.67
2021-05-25 13:22:22.971445,,98,212.62
2021-05-25 13:22:33.178055,,98,212.77
2021-05-25 13:22:43.387813,,98,212.93
2021-05-25 13:22:53.603590,,98,212.75
2021-05-25 13:23:03.811817,,98,212.99
2021-05-25 13:23:14.025706,,98,213.08
2021-05-25 13:23:24.251174,,98,213.14
2021-05-25 13:23:34.454324,,98,213.2
2021-05-25 13:23:44.663607,,98,213.36
2021-05-25 13:23:54.878302,,98,213.2
2021-05-25 13:24:05.095270,,98,213.5
2021-05-25 13:24:15.317177,,98,213.47
2021-05-25 13:24:25.522557,,98,213.39
2021-05-25 13:24:35.730558,,98,213.69
2021-05-25 13:24:45.952854,,98,213.67
2021-05-25 13:24:56.161305,,98,213.73
2021-05-25 13:25:06.383017,,98,213.72
2021-05-25 13:25:16.587808,,98,213.91
2021-05-25 13:25:26.802379,,98,214.02
2021-05-25 13:25:37.010964,,98,213.76
2021-05-25 13:25:47.235505,,98,213.87
2021-05-25 13:25:57.450105,,98,213.99
2021-05-25 13:26:07.654413,,98,213.88
2021-05-25 13:26:17.875423,,98,213.82
2021-05-25 13:26:28.080916,,98,213.82
2021-05-25 13:26:38.298356,,98,213.93
2021-05-25 13:26:48.511559,,98,213.88
2021-05-25 13:26:58.728462,,98,214.05
2021-05-25 13:27:08.940649,,98,214.1
2021-05-25 13:27:19.156868,,98,214.16
2021-05-25 13:27:29.366700,,98,214.32
2021-05-25 13:27:39.575527,,98,214.26
2021-05-25 13:27:49.787276,,98,214.34
2021-05-25 13:28:00.004047,,98,214.41
2021-05-25 13:28:10.225556,,98,214.45
2021-05-25 13:28:20.432032,,98,214.39
2021-05-25 13:28:30.647402,,98,214.46
2021-05-25 13:28:40.854620,,98,214.54
2021-05-25 13:28:51.080755,,98,214.56
2021-05-25 13:29:01.292993,,98,214.59
2021-05-25 13:29:11.500477,,98,214.73
2021-05-25 13:29:21.708734,,98,214.78
2021-05-25 13:29:31.925729,,98,214.91
2021-05-25 13:29:42.135002,,98,214.96
2021-05-25 13:29:52.353813,,98,215.05
2021-05-25 13:30:02.564429,,98,215.09
2021-05-25 13:30:12.779726,,98,215.06
2021-05-25 13:30:22.989433,,98,215.06
2021-05-25 13:30:33.210401,,98,215.09
2021-05-25 13:30:43.417474,,98,215.2
2021-05-25 13:30:53.635840,,98,215.07
2021-05-25 13:31:03.849647,,98,215.2
2021-05-25 13:31:14.065232,,98,215.3
