timestamp,last_move,position,temp
2021-05-25 11:59:13.880523,,126,109.49
2021-05-25 11:59:24.028182,,126,109.59
2021-05-25 11:59:34.253650,,126,109.68
2021-05-25 11:59:44.466002,,126,109.79
2021-05-25 11:59:54.670665,,126,109.86
2021-05-25 12:00:04.877683,,126,109.94
2021-05-25 12:00:15.002881,,126,110.01
2021-05-25 12:00:25.214289,,126,110.14
2021-05-25 12:00:35.433937,,126,110.23
2021-05-25 12:00:45.648440,,126,110.3
2021-05-25 12:00:55.863809,,126,110.32
2021-05-25 12:01:06.078518,,126,110.48
2021-05-25 12:01:16.287821,,126,110.48
2021-05-25 12:01:26.490981,,126,110.51
2021-05-25 12:01:36.718911,,126,110.66
2021-05-25 12:01:46.932039,,126,110.77
2021-05-25 12:01:57.134430,,126,110.73
2021-05-25 12:02:07.356776,,126,110.73
2021-05-25 12:02:17.570563,,126,110.79
2021-05-25 12:02:27.780005,,126,110.97
2021-05-25 12:02:37.988404,,126,111.04
2021-05-25 12:02:48.212095,,126,111.03
2021-05-25 12:02:58.419620,,126,111.02
2021-05-25 12:03:08.638829,,126,111.23
2021-05-25 12:03:18.844105,,126,111.19
2021-05-25 12:03:29.054530,,126,111.2
2021-05-25 12:03:39.279284,,126,111.26
2021-05-25 12:03:49.486177,,126,111.32
2021-05-25 12:03:59.708662,,126,111.41
2021-05-25 12:04:09.911074,,126,111.34
2021-05-25 12:04:20.134302,,126,111.39
2021-05-25 12:04:30.337950,,126,111.46
2021-05-25 12:04:40.556871,,126,111.41
2021-05-25 12:04:50.766056,,126,111.48
2021-05-25 12:05:00.981814,,126,111.53
2021-05-25 12:05:11.193558,,126,111.55
2021-05-25 12:05:21.416186,,126,111.5
2021-05-25 12:05:31.627846,,126,111.41
2021-05-25 12:05:41.837539,,126,111.5
2021-05-25 12:05:52.052899,,126,111.39
2021-05-25 12:06:02.263656,,126,111.37
2021-05-25 12:06:12.469781,,126,111.45
2021-05-25 12:06:22.690577,,126,111.36
2021-05-25 12:06:32.895034,,126,111.36
2021-05-25 12:06:43.121884,,126,111.41
2021-05-25 12:06:53.325400,,126,111.41
2021-05-25 12:07:03.545238,,126,111.34
2021-05-25 12:07:13.755589,,126,111.34
2021-05-25 12:07:23.968815,,126,111.37
2021-05-25 12:07:34.182758,,126,111.32
2021-05-25 12:07:44.400424,,126,111.27
2021-05-25 12:07:54.609366,,126,111.26
2021-05-25 12:08:04.823486,,126,111.32
2021-05-25 12:08:15.046870,,126,111.41
2021-05-25 12:08:25.252827,,126,111.28
2021-05-25 12:08:35.470199,,126,111.3
2021-05-25 12:08:45.684495,,126,111.36
2021-05-25 12:08:55.894487,,126,111.3
2021-05-25 12:09:06.102452,,126,111.34
2021-05-25 12:09:16.320002,,126,111.28
2021-05-25 12:09:26.533321,,126,111.41
2021-05-25 12:09:36.747923,,126,111.46
2021-05-25 12:09:46.953382,,126,111.34
2021-05-25 12:09:57.167760,,126,111.45
2021-05-25 12:10:07.393398,,126,111.48
2021-05-25 12:10:17.600028,,126,111.46
2021-05-25 12:10:27.818013,,126,111.5
2021-05-25 12:10:38.025665,,126,111.48
2021-05-25 12:10:48.235639,,126,111.5
2021-05-25 12:10:58.460318,,126,111.51
2021-05-25 12:11:08.672051,,126,111.44
2021-05-25 12:11:18.877474,,126,111.51
2021-05-25 12:11:29.101978,,126,111.39
2021-05-25 12:11:39.299161,,126,111.5
2021-05-25 12:11:49.522410,,126,111.43
2021-05-25 12:11:59.741545,,126,111.55
2021-05-25 12:12:09.948704,,126,111.5
2021-05-25 12:12:20.158629,,126,111.41
2021-05-25 12:12:30.377597,,126,111.39
2021-05-25 12:12:40.582372,,126,111.57
2021-05-25 12:12:50.796611,,126,111.48
2021-05-25 12:13:01.007423,,126,111.46
2021-05-25 12:13:11.229266,,126,111.46
2021-05-25 12:13:21.439645,,126,111.44
2021-05-25 12:13:31.660149,,126,111.48
2021-05-25 12:13:41.872742,,126,111.58
2021-05-25 12:13:52.076991,,126,111.5
2021-05-25 12:14:02.294995,,126,111.48
2021-05-25 12:14:12.511172,,126,111.48
2021-05-25 12:14:22.722135,,126,111.48
2021-05-25 12:14:32.943250,,126,111.55
2021-05-25 12:14:43.146596,,126,111.55
2021-05-25 12:14:53.361569,,126,111.48
2021-05-25 12:15:03.581491,,126,111.52
2021-05-25 12:15:13.790759,,126,111.66
2021-05-25 12:15:24.006780,,126,111.59
2021-05-25 12:15:34.215367,,126,111.6
2021-05-25 12:15:44.425595,,126,111.63
2021-05-25 12:15:54.643469,,126,111.59
2021-05-25 12:16:04.859266,,126,111.59
2021-05-25 12:16:15.069586,,126,111.66
2021-05-25 12:16:25.283104,,126,111.59
2021-05-25 12:16:35.492356,,126,111.65
2021-05-25 12:16:45.708258,,126,111.69
2021-05-25 12:16:55.932542,,126,111.66
2021-05-25 12:17:06.146209,,126,111.64
2021-05-25 12:17:16.354892,,126,111.64
2021-05-25 12:17:26.572380,,126,111.73
2021-05-25 12:17:36.772784,,126,111.66
2021-05-25 12:17:46.985251,,126,111.63
2021-05-25 12:17:57.211668,,126,111.59
2021-05-25 12:18:07.421320,,126,111.67
2021-05-25 12:18:17.635983,,126,111.65
2021-05-25 12:18:27.844069,,126,111.78
2021-05-25 12:18:38.060572,,126,111.82
2021-05-25 12:18:48.277021,,126,111.8
2021-05-25 12:18:58.483477,,126,111.87
2021-05-25 12:19:08.696801,,126,111.91
2021-05-25 12:19:18.914659,,126,111.85
2021-05-25 12:19:29.130053,,126,111.83
2021-05-25 12:19:39.326937,,126,111.9
