timestamp,last_move,position,temp
2021-05-25 14:19:44.872330,,71,322.21
2021-05-25 14:19:55.043850,,71,322.4
2021-05-25 14:20:05.257134,,71,322.34
2021-05-25 14:20:15.479583,,71,322.36
2021-05-25 14:20:25.686302,,71,322.54
2021-05-25 14:20:35.895026,,71,322.65
2021-05-25 14:20:46.115199,,71,322.63
2021-05-25 14:20:56.322044,,71,322.63
2021-05-25 14:21:06.533250,,71,322.53
2021-05-25 14:21:16.754186,,71,322.53
2021-05-25 14:21:26.970005,,71,322.42
2021-05-25 14:21:37.180057,,71,322.49
2021-05-25 14:21:47.384340,,71,322.49
2021-05-25 14:21:57.613374,,71,322.66
2021-05-25 14:22:07.818152,,71,322.53
2021-05-25 14:22:18.024578,,71,322.58
2021-05-25 14:22:28.241533,,71,322.58
2021-05-25 14:22:38.456473,,71,322.63
2021-05-25 14:22:48.667651,,71,322.59
2021-05-25 14:22:58.885360,,71,322.63
2021-05-25 14:23:09.103744,,71,322.63
2021-05-25 14:23:19.306251,,71,322.63
2021-05-25 14:23:29.530708,,71,322.6
2021-05-25 14:23:39.746555,,71,322.66
2021-05-25 14:23:49.955171,,71,322.55
2021-05-25 14:24:00.169813,,71,322.67
2021-05-25 14:24:10.372887,,71,322.77
2021-05-25 14:24:20.598283,,71,322.68
2021-05-25 14:24:30.799975,,71,322.73
2021-05-25 14:24:41.016308,,71,322.88
2021-05-25 14:24:51.230079,,71,322.87
2021-05-25 14:25:01.449319,,71,322.88
2021-05-25 14:25:11.649785,,71,322.96
2021-05-25 14:25:21.775510,,71,322.87
2021-05-25 14:25:31.983616,,71,323.02
2021-05-25 14:25:42.197657,,71,323.06
2021-05-25 14:25:52.412581,,71,323.07
2021-05-25 14:26:02.616674,,71,323.09
2021-05-25 14:26:12.739389,,71,323.14
2021-05-25 14:26:22.957640,,71,323.4
2021-05-25 14:26:33.164817,,71,323.32
2021-05-25 14:26:43.385912,,71,323.21
2021-05-25 14:26:53.593810,,71,323.3
2021-05-25 14:27:03.809584,,71,323.38
2021-05-25 14:27:14.016029,,71,323.38
2021-05-25 14:27:24.228427,,71,323.26
2021-05-25 14:27:34.441917,,71,323.23
2021-05-25 14:27:44.655169,,71,323.23
2021-05-25 14:27:54.867373,,71,323.23
2021-05-25 14:28:05.088394,,71,323.18
2021-05-25 14:28:15.300731,,71,323.09
2021-05-25 14:28:25.509548,,71,323.09
2021-05-25 14:28:35.725331,,71,323.09
2021-05-25 14:28:45.931281,,71,322.84
2021-05-25 14:28:56.157640,,71,322.86
2021-05-25 14:29:06.367697,,71,322.84
2021-05-25 14:29:16.574361,,71,322.74
2021-05-25 14:29:26.788371,,71,322.72
2021-05-25 14:29:37.000466,,71,322.36
2021-05-25 14:29:47.223764,,71,322.16
2021-05-25 14:29:57.435876,,71,321.88
2021-05-25 14:30:07.641696,,71,321.7
